filename,width,height,class,xmin,ymin,xmax,ymax
VID_20180103_191611_0010 0054.jpg,1920,1080,ball,757,689,784,718
VID_20180103_191611_0010 0056.jpg,1920,1080,ball,742,689,780,720
VID_20180103_191611_0010 0058.jpg,1920,1080,ball,735,687,771,720
VID_20180103_191611_0010 0059.jpg,1920,1080,ball,731,688,765,718
VID_20180103_191611_0010 0060.jpg,1920,1080,ball,729,686,761,720
VID_20180103_191611_0010 0061.jpg,1920,1080,ball,723,689,758,718
VID_20180103_191611_0010 0062.jpg,1920,1080,ball,721,689,753,718
VID_20180103_191611_0010 0064.jpg,1920,1080,ball,710,686,746,717
VID_20180103_191611_0010 0066.jpg,1920,1080,ball,703,688,738,719
VID_20180103_191611_0010 0067.jpg,1920,1080,ball,703,687,737,718
VID_20180103_191611_0010 0068.jpg,1920,1080,ball,703,691,734,715
VID_20180103_191611_0010 0069.jpg,1920,1080,ball,702,686,735,719
VID_20180103_191611_0010 0070.jpg,1920,1080,ball,707,687,739,724
VID_20180103_191611_0010 0072.jpg,1920,1080,ball,704,687,739,720
VID_20180103_191611_0010 0074.jpg,1920,1080,ball,702,688,738,717
VID_20180103_191611_0010 0075.jpg,1920,1080,ball,706,688,740,721
VID_20180103_191611_0010 0077.jpg,1920,1080,ball,703,690,736,718
VID_20180103_191611_0010 0079.jpg,1920,1080,ball,694,688,727,716
VID_20180103_191611_0010 0080.jpg,1920,1080,ball,688,688,721,715
VID_20180103_191611_0010 0081.jpg,1920,1080,ball,685,687,715,715
VID_20180103_191611_0010 0082.jpg,1920,1080,ball,682,690,714,718
VID_20180103_191611_0010 0083.jpg,1920,1080,ball,679,692,707,717
VID_20180103_191611_0010 0084.jpg,1920,1080,ball,668,686,709,718
VID_20180103_191611_0010 0085.jpg,1920,1080,ball,670,688,698,715
VID_20180103_191611_0010 0086.jpg,1920,1080,ball,662,686,695,714
VID_20180103_191611_0010 0087.jpg,1920,1080,ball,660,684,692,718
VID_20180103_191611_0010 0088.jpg,1920,1080,ball,654,686,687,715
VID_20180103_191611_0010 0089.jpg,1920,1080,ball,648,686,683,716
VID_20180103_191611_0010 0090.jpg,1920,1080,ball,645,686,676,717
VID_20180103_191611_0010 0092.jpg,1920,1080,ball,637,687,667,716
VID_20180103_191611_0010 0093.jpg,1920,1080,ball,633,686,664,718
VID_20180103_191611_0010 0094.jpg,1920,1080,ball,630,685,661,719
VID_20180103_191611_0010 0095.jpg,1920,1080,ball,624,685,657,718
VID_20180103_191611_0010 0096.jpg,1920,1080,ball,619,685,650,718
VID_20180103_191611_0010 0098.jpg,1920,1080,ball,608,687,644,719
VID_20180103_191611_0010 0099.jpg,1920,1080,ball,609,689,639,719
VID_20180103_191611_0010 0100.jpg,1920,1080,ball,603,688,639,718
VID_20180103_191611_0010 0101.jpg,1920,1080,ball,608,688,638,724
VID_20180103_191611_0010 0102.jpg,1920,1080,ball,611,690,643,722
VID_20180103_191611_0010 0103.jpg,1920,1080,ball,615,693,648,727
VID_20180103_191611_0010 0106.jpg,1920,1080,ball,621,694,658,725
VID_20180103_191611_0010 0107.jpg,1920,1080,ball,626,700,657,727
VID_20180103_191611_0010 0108.jpg,1920,1080,ball,628,702,662,726
VID_20180103_191611_0010 0109.jpg,1920,1080,ball,629,702,664,731
VID_20180103_191611_0010 0110.jpg,1920,1080,ball,627,702,667,736
VID_20180103_191611_0010 0112.jpg,1920,1080,ball,643,708,670,736
VID_20180103_191611_0010 0113.jpg,1920,1080,ball,643,712,674,738
VID_20180103_191611_0010 0114.jpg,1920,1080,ball,648,710,676,742
VID_20180103_191611_0010 0115.jpg,1920,1080,ball,649,708,680,742
VID_20180103_191611_0010 0116.jpg,1920,1080,ball,646,709,686,743
VID_20180103_191611_0010 0117.jpg,1920,1080,ball,653,713,688,750
VID_20180103_191611_0010 0118.jpg,1920,1080,ball,652,711,694,749
VID_20180103_191611_0010 0119.jpg,1920,1080,ball,656,724,690,746
VID_20180103_191611_0010 0120.jpg,1920,1080,ball,657,722,691,749
VID_20180103_191611_0010 0121.jpg,1920,1080,ball,660,721,696,753
VID_20180103_191611_0010 0122.jpg,1920,1080,ball,664,727,695,756
VID_20180103_191611_0010 0123.jpg,1920,1080,ball,668,724,697,755
VID_20180103_191611_0010 0124.jpg,1920,1080,ball,665,728,702,763
VID_20180103_191611_0010 0125.jpg,1920,1080,ball,664,731,697,756
VID_20180103_191611_0010 0126.jpg,1920,1080,ball,659,732,696,761
VID_20180103_191611_0010 0127.jpg,1920,1080,ball,655,733,689,767
VID_20180103_191611_0010 0128.jpg,1920,1080,ball,647,737,683,765
VID_20180103_191611_0010 0129.jpg,1920,1080,ball,638,737,674,768
VID_20180103_191611_0010 0130.jpg,1920,1080,ball,635,739,670,767
VID_20180103_191611_0010 0131.jpg,1920,1080,ball,629,740,661,769
VID_20180103_191611_0010 0132.jpg,1920,1080,ball,622,741,657,767
VID_20180103_191611_0010 0133.jpg,1920,1080,ball,627,742,657,766
VID_20180103_191611_0010 0134.jpg,1920,1080,ball,623,740,659,767
VID_20180103_191511_0009 1732.jpg,1920,1080,ball,699,823,740,853
VID_20180103_191511_0009 1733.jpg,1920,1080,ball,710,813,754,853
VID_20180103_191511_0009 1734.jpg,1920,1080,ball,739,816,771,847
VID_20180103_191511_0009 1735.jpg,1920,1080,ball,744,822,782,848
VID_20180103_191511_0009 1736.jpg,1920,1080,ball,760,818,792,843
VID_20180103_191511_0009 1739.jpg,1920,1080,ball,762,815,797,834
VID_20180103_191511_0009 1740.jpg,1920,1080,ball,767,810,798,834
VID_20180103_191511_0009 1741.jpg,1920,1080,ball,762,805,791,828
VID_20180103_191511_0009 1742.jpg,1920,1080,ball,762,801,797,836
VID_20180103_191511_0009 1743.jpg,1920,1080,ball,764,791,797,824
VID_20180103_191511_0009 1744.jpg,1920,1080,ball,761,779,794,815
VID_20180103_191511_0009 1745.jpg,1920,1080,ball,762,778,795,807
VID_20180103_191511_0009 1746.jpg,1920,1080,ball,759,774,789,806
VID_20180103_191511_0009 1747.jpg,1920,1080,ball,754,774,791,803
VID_20180103_191511_0009 1748.jpg,1920,1080,ball,752,765,785,796
VID_20180103_191511_0009 1749.jpg,1920,1080,ball,754,762,789,796
VID_20180103_191511_0009 1751.jpg,1920,1080,ball,753,755,780,785
VID_20180103_191511_0009 1753.jpg,1920,1080,ball,750,747,776,774
VID_20180103_191511_0009 1754.jpg,1920,1080,ball,746,745,772,771
VID_20180103_191511_0009 1756.jpg,1920,1080,ball,740,733,773,764
VID_20180103_191511_0009 1757.jpg,1920,1080,ball,742,728,770,759
VID_20180103_191511_0009 1758.jpg,1920,1080,ball,734,726,770,757
VID_20180103_191511_0009 1759.jpg,1920,1080,ball,736,728,767,751
VID_20180103_191511_0009 1760.jpg,1920,1080,ball,735,724,760,745
VID_20180103_191511_0009 1762.jpg,1920,1080,ball,726,710,759,741
VID_20180103_191511_0009 1763.jpg,1920,1080,ball,728,710,758,736
VID_20180103_191511_0009 1765.jpg,1920,1080,ball,722,699,756,734
VID_20180103_191511_0009 1767.jpg,1920,1080,ball,720,693,754,724
VID_20180103_191511_0009 1768.jpg,1920,1080,ball,724,689,747,723
VID_20180103_191511_0009 1771.jpg,1920,1080,ball,715,682,745,710
VID_20180103_191511_0009 1774.jpg,1920,1080,ball,708,679,741,716
VID_20180103_191511_0009 1777.jpg,1920,1080,ball,715,682,748,710
VID_20180103_191511_0009 1778.jpg,1920,1080,ball,717,685,751,707
VID_20180103_191511_0009 1779.jpg,1920,1080,ball,728,681,759,714
VID_20180103_191511_0009 1780.jpg,1920,1080,ball,729,681,765,711
VID_20180103_191511_0009 1781.jpg,1920,1080,ball,735,688,768,711
VID_20180103_191511_0009 1782.jpg,1920,1080,ball,736,681,771,715
VID_20180103_191511_0009 1783.jpg,1920,1080,ball,745,681,775,714
VID_20180103_191511_0009 1784.jpg,1920,1080,ball,748,684,780,714
VID_20180103_191511_0009 1785.jpg,1920,1080,ball,755,685,785,715
VID_20180103_191511_0009 1786.jpg,1920,1080,ball,762,688,783,712
VID_20180103_191511_0009 1787.jpg,1920,1080,ball,763,687,789,712
VID_20180103_191511_0009 1788.jpg,1920,1080,ball,766,691,791,712
VID_20180103_191511_0009 1790.jpg,1920,1080,ball,778,690,806,712
VID_20180103_191511_0009 1791.jpg,1920,1080,ball,776,687,811,718
VID_20180103_191511_0009 1792.jpg,1920,1080,ball,779,689,810,713
VID_20180103_191511_0009 1794.jpg,1920,1080,ball,783,686,808,713
VID_20180103_191511_0009 1795.jpg,1920,1080,ball,781,687,810,712
VID_20180103_191511_0009 1796.jpg,1920,1080,ball,780,686,810,711
VID_20180103_191511_0009 1797.jpg,1920,1080,ball,779,686,809,720
VID_20180103_191511_0009 1798.jpg,1920,1080,ball,779,686,808,712
VID_20180103_191511_0009 1799.jpg,1920,1080,ball,781,687,808,714
VID_20180103_191511_0009 1801.jpg,1920,1080,ball,779,687,812,713
VID_20180103_191611_0010 0001.jpg,1920,1080,ball,779,689,809,714
VID_20180103_191611_0010 0002.jpg,1920,1080,ball,781,690,812,717
VID_20180103_191611_0010 0003.jpg,1920,1080,ball,777,688,812,715
VID_20180103_191611_0010 0005.jpg,1920,1080,ball,775,687,811,717
VID_20180103_191611_0010 0009.jpg,1920,1080,ball,781,686,814,712
VID_20180103_191611_0010 0010.jpg,1920,1080,ball,779,686,809,713
VID_20180103_191611_0010 0011.jpg,1920,1080,ball,779,688,813,717
VID_20180103_191611_0010 0012.jpg,1920,1080,ball,778,687,811,713
VID_20180103_191611_0010 0013.jpg,1920,1080,ball,782,688,812,716
VID_20180103_191611_0010 0014.jpg,1920,1080,ball,782,687,809,711
VID_20180103_191611_0010 0016.jpg,1920,1080,ball,783,687,810,712
VID_20180103_191611_0010 0018.jpg,1920,1080,ball,778,687,812,718
VID_20180103_191611_0010 0019.jpg,1920,1080,ball,780,686,813,716
VID_20180103_191611_0010 0020.jpg,1920,1080,ball,779,687,810,714
VID_20180103_191611_0010 0021.jpg,1920,1080,ball,783,685,813,716
VID_20180103_191611_0010 0023.jpg,1920,1080,ball,779,687,815,716
VID_20180103_191611_0010 0024.jpg,1920,1080,ball,780,688,815,722
VID_20180103_191611_0010 0025.jpg,1920,1080,ball,778,687,812,723
VID_20180103_191611_0010 0026.jpg,1920,1080,ball,777,691,810,716
VID_20180103_191611_0010 0027.jpg,1920,1080,ball,777,689,811,717
VID_20180103_191611_0010 0028.jpg,1920,1080,ball,780,688,806,716
VID_20180103_191611_0010 0029.jpg,1920,1080,ball,781,687,809,714
VID_20180103_191611_0010 0030.jpg,1920,1080,ball,777,686,811,715
VID_20180103_191611_0010 0031.jpg,1920,1080,ball,777,687,805,713
VID_20180103_191611_0010 0032.jpg,1920,1080,ball,775,687,809,717
VID_20180103_191511_0009 1530.jpg,1920,1080,ball,821,580,851,602
VID_20180103_191511_0009 1531.jpg,1920,1080,ball,819,578,849,603
VID_20180103_191511_0009 1532.jpg,1920,1080,ball,819,578,849,606
VID_20180103_191511_0009 1533.jpg,1920,1080,ball,818,578,846,603
VID_20180103_191511_0009 1534.jpg,1920,1080,ball,821,578,849,604
VID_20180103_191511_0009 1535.jpg,1920,1080,ball,819,578,848,605
VID_20180103_191511_0009 1536.jpg,1920,1080,ball,821,578,852,607
VID_20180103_191511_0009 1537.jpg,1920,1080,ball,820,580,849,604
VID_20180103_191511_0009 1538.jpg,1920,1080,ball,820,579,851,605
VID_20180103_191511_0009 1539.jpg,1920,1080,ball,821,576,852,609
VID_20180103_191511_0009 1540.jpg,1920,1080,ball,821,579,852,606
VID_20180103_191511_0009 1541.jpg,1920,1080,ball,822,577,854,605
VID_20180103_191511_0009 1542.jpg,1920,1080,ball,826,578,859,609
VID_20180103_191511_0009 1543.jpg,1920,1080,ball,829,578,857,602
VID_20180103_191511_0009 1544.jpg,1920,1080,ball,825,579,859,605
VID_20180103_191511_0009 1545.jpg,1920,1080,ball,828,578,860,603
VID_20180103_191511_0009 1546.jpg,1920,1080,ball,828,576,857,605
VID_20180103_191511_0009 1547.jpg,1920,1080,ball,829,574,855,605
VID_20180103_191511_0009 1548.jpg,1920,1080,ball,827,580,859,603
VID_20180103_191511_0009 1549.jpg,1920,1080,ball,828,577,855,601
VID_20180103_191511_0009 1550.jpg,1920,1080,ball,831,578,853,600
VID_20180103_191511_0009 1551.jpg,1920,1080,ball,823,577,852,602
VID_20180103_191511_0009 1552.jpg,1920,1080,ball,822,579,854,604
VID_20180103_191511_0009 1553.jpg,1920,1080,ball,822,577,851,603
VID_20180103_191511_0009 1554.jpg,1920,1080,ball,822,573,848,600
VID_20180103_191511_0009 1555.jpg,1920,1080,ball,824,578,849,599
VID_20180103_191511_0009 1556.jpg,1920,1080,ball,815,577,848,602
VID_20180103_191511_0009 1557.jpg,1920,1080,ball,820,577,850,605
VID_20180103_191511_0009 1558.jpg,1920,1080,ball,817,577,848,603
VID_20180103_191511_0009 1559.jpg,1920,1080,ball,820,577,851,605
VID_20180103_191511_0009 1560.jpg,1920,1080,ball,820,575,855,607
VID_20180103_191511_0009 1561.jpg,1920,1080,ball,822,578,853,607
VID_20180103_191511_0009 1562.jpg,1920,1080,ball,817,576,852,606
VID_20180103_191511_0009 1564.jpg,1920,1080,ball,817,575,848,602
VID_20180103_191511_0009 1566.jpg,1920,1080,ball,821,576,853,612
VID_20180103_191511_0009 1568.jpg,1920,1080,ball,821,578,853,608
VID_20180103_191511_0009 1569.jpg,1920,1080,ball,821,578,852,605
VID_20180103_191511_0009 1570.jpg,1920,1080,ball,821,579,856,604
VID_20180103_191511_0009 1571.jpg,1920,1080,ball,828,578,853,603
VID_20180103_191511_0009 1572.jpg,1920,1080,ball,825,576,859,608
VID_20180103_191511_0009 1573.jpg,1920,1080,ball,825,576,855,606
VID_20180103_191511_0009 1574.jpg,1920,1080,ball,828,578,857,607
VID_20180103_191511_0009 1575.jpg,1920,1080,ball,826,576,855,606
VID_20180103_191511_0009 1576.jpg,1920,1080,ball,822,577,852,606
VID_20180103_191511_0009 1577.jpg,1920,1080,ball,821,577,849,604
VID_20180103_191511_0009 1578.jpg,1920,1080,ball,820,578,852,609
VID_20180103_191511_0009 1580.jpg,1920,1080,ball,821,578,854,606
VID_20180103_191511_0009 1581.jpg,1920,1080,ball,819,575,848,607
VID_20180103_191511_0009 1582.jpg,1920,1080,ball,816,576,849,608
VID_20180103_191511_0009 1584.jpg,1920,1080,ball,818,579,855,603
VID_20180103_191511_0009 1585.jpg,1920,1080,ball,822,580,846,605
VID_20180103_191511_0009 1586.jpg,1920,1080,ball,818,578,848,605
VID_20180103_191511_0009 1587.jpg,1920,1080,ball,816,575,851,607
VID_20180103_191511_0009 1588.jpg,1920,1080,ball,820,578,847,604
VID_20180103_191511_0009 1589.jpg,1920,1080,ball,824,577,854,605
VID_20180103_191511_0009 1591.jpg,1920,1080,ball,824,577,854,604
VID_20180103_191511_0009 1592.jpg,1920,1080,ball,817,579,850,606
VID_20180103_191511_0009 1594.jpg,1920,1080,ball,805,578,839,611
VID_20180103_191511_0009 1595.jpg,1920,1080,ball,796,578,830,611
VID_20180103_191511_0009 1596.jpg,1920,1080,ball,799,580,830,611
VID_20180103_191511_0009 1597.jpg,1920,1080,ball,796,578,831,611
VID_20180103_191511_0009 1598.jpg,1920,1080,ball,798,579,826,610
VID_20180103_191511_0009 1599.jpg,1920,1080,ball,796,578,828,611
VID_20180103_191511_0009 1600.jpg,1920,1080,ball,795,576,827,610
VID_20180103_191511_0009 1601.jpg,1920,1080,ball,795,579,831,614
VID_20180103_191511_0009 1602.jpg,1920,1080,ball,798,578,833,608
VID_20180103_191511_0009 1603.jpg,1920,1080,ball,803,578,832,608
VID_20180103_191511_0009 1604.jpg,1920,1080,ball,803,576,833,607
VID_20180103_191511_0009 1606.jpg,1920,1080,ball,805,578,837,609
VID_20180103_191511_0009 1607.jpg,1920,1080,ball,813,576,842,611
VID_20180103_191511_0009 1608.jpg,1920,1080,ball,815,574,852,614
VID_20180103_191511_0009 1609.jpg,1920,1080,ball,826,579,862,610
VID_20180103_191511_0009 1610.jpg,1920,1080,ball,836,579,868,611
VID_20180103_191511_0009 1611.jpg,1920,1080,ball,837,580,879,613
VID_20180103_191511_0009 1612.jpg,1920,1080,ball,856,378,880,536
VID_20180103_191511_0009 1706.jpg,1920,1080,ball,244,394,286,469
VID_20180103_191511_0009 1707.jpg,1920,1080,ball,227,450,265,532
VID_20180103_191511_0009 1708.jpg,1920,1080,ball,204,530,246,602
VID_20180103_191511_0009 1717.jpg,1920,1080,ball,248,761,277,788
VID_20180103_191511_0009 1718.jpg,1920,1080,ball,267,767,306,800
VID_20180103_191511_0009 1719.jpg,1920,1080,ball,292,779,334,821
VID_20180103_191511_0009 1721.jpg,1920,1080,ball,346,804,394,844
VID_20180103_191511_0009 1722.jpg,1920,1080,ball,377,825,423,859
VID_20180103_191511_0009 1723.jpg,1920,1080,ball,402,817,446,867
VID_20180103_191511_0009 1725.jpg,1920,1080,ball,446,827,507,871
VID_20180103_191511_0009 1726.jpg,1920,1080,ball,490,831,536,867
VID_20180103_191511_0009 1727.jpg,1920,1080,ball,525,830,571,865
VID_20180103_191511_0009 1728.jpg,1920,1080,ball,559,834,611,869
VID_20180103_191511_0009 1729.jpg,1920,1080,ball,596,825,642,857
VID_20180103_191511_0009 1730.jpg,1920,1080,ball,627,824,682,856
VID_20180103_191511_0009 1731.jpg,1920,1080,ball,668,829,711,858
VID_20180103_191511_0009 1427.jpg,1920,1080,ball,767,715,809,753
VID_20180103_191511_0009 1428.jpg,1920,1080,ball,742,689,787,726
VID_20180103_191511_0009 1429.jpg,1920,1080,ball,730,684,775,717
VID_20180103_191511_0009 1432.jpg,1920,1080,ball,775,648,805,690
VID_20180103_191511_0009 1433.jpg,1920,1080,ball,777,653,815,687
VID_20180103_191511_0009 1436.jpg,1920,1080,ball,793,639,834,675
VID_20180103_191511_0009 1437.jpg,1920,1080,ball,807,638,838,673
VID_20180103_191511_0009 1438.jpg,1920,1080,ball,809,633,850,670
VID_20180103_191511_0009 1439.jpg,1920,1080,ball,823,633,860,665
VID_20180103_191511_0009 1440.jpg,1920,1080,ball,829,629,860,652
VID_20180103_191511_0009 1442.jpg,1920,1080,ball,844,618,886,651
VID_20180103_191511_0009 1445.jpg,1920,1080,ball,868,604,907,634
VID_20180103_191511_0009 1446.jpg,1920,1080,ball,879,600,913,629
VID_20180103_191511_0009 1447.jpg,1920,1080,ball,889,594,912,622
VID_20180103_191511_0009 1448.jpg,1920,1080,ball,891,590,929,615
VID_20180103_191511_0009 1450.jpg,1920,1080,ball,902,589,930,615
VID_20180103_191511_0009 1451.jpg,1920,1080,ball,907,588,934,617
VID_20180103_191511_0009 1452.jpg,1920,1080,ball,907,587,936,616
VID_20180103_191511_0009 1453.jpg,1920,1080,ball,913,593,938,618
VID_20180103_191511_0009 1455.jpg,1920,1080,ball,902,595,932,619
VID_20180103_191511_0009 1456.jpg,1920,1080,ball,904,587,937,614
VID_20180103_191511_0009 1458.jpg,1920,1080,ball,902,593,936,614
VID_20180103_191511_0009 1459.jpg,1920,1080,ball,902,588,935,614
VID_20180103_191511_0009 1460.jpg,1920,1080,ball,893,585,932,616
VID_20180103_191511_0009 1461.jpg,1920,1080,ball,890,588,928,617
VID_20180103_191511_0009 1462.jpg,1920,1080,ball,895,583,931,616
VID_20180103_191511_0009 1463.jpg,1920,1080,ball,884,584,920,610
VID_20180103_191511_0009 1464.jpg,1920,1080,ball,876,588,913,618
VID_20180103_191511_0009 1465.jpg,1920,1080,ball,875,588,908,616
VID_20180103_191511_0009 1466.jpg,1920,1080,ball,870,584,907,611
VID_20180103_191511_0009 1467.jpg,1920,1080,ball,869,586,902,619
VID_20180103_191511_0009 1468.jpg,1920,1080,ball,868,580,894,612
VID_20180103_191511_0009 1469.jpg,1920,1080,ball,860,585,896,614
VID_20180103_191511_0009 1470.jpg,1920,1080,ball,855,583,894,617
VID_20180103_191511_0009 1471.jpg,1920,1080,ball,854,586,886,614
VID_20180103_191511_0009 1472.jpg,1920,1080,ball,849,586,877,612
VID_20180103_191511_0009 1473.jpg,1920,1080,ball,842,587,876,615
VID_20180103_191511_0009 1474.jpg,1920,1080,ball,843,587,875,614
VID_20180103_191511_0009 1476.jpg,1920,1080,ball,840,587,871,619
VID_20180103_191511_0009 1478.jpg,1920,1080,ball,838,588,864,613
VID_20180103_191511_0009 1479.jpg,1920,1080,ball,839,588,866,611
VID_20180103_191511_0009 1481.jpg,1920,1080,ball,837,587,867,611
VID_20180103_191511_0009 1482.jpg,1920,1080,ball,837,587,868,612
VID_20180103_191511_0009 1485.jpg,1920,1080,ball,830,583,866,608
VID_20180103_191511_0009 1486.jpg,1920,1080,ball,834,579,859,607
VID_20180103_191511_0009 1487.jpg,1920,1080,ball,838,577,862,605
VID_20180103_191511_0009 1488.jpg,1920,1080,ball,837,579,861,607
VID_20180103_191511_0009 1489.jpg,1920,1080,ball,835,574,862,605
VID_20180103_191511_0009 1490.jpg,1920,1080,ball,833,579,864,605
VID_20180103_191511_0009 1491.jpg,1920,1080,ball,836,576,866,609
VID_20180103_191511_0009 1492.jpg,1920,1080,ball,839,578,868,603
VID_20180103_191511_0009 1493.jpg,1920,1080,ball,836,579,872,606
VID_20180103_191511_0009 1494.jpg,1920,1080,ball,840,579,867,606
VID_20180103_191511_0009 1495.jpg,1920,1080,ball,837,578,877,607
VID_20180103_191511_0009 1496.jpg,1920,1080,ball,840,579,869,607
VID_20180103_191511_0009 1498.jpg,1920,1080,ball,853,580,885,605
VID_20180103_191511_0009 1499.jpg,1920,1080,ball,855,579,885,606
VID_20180103_191511_0009 1500.jpg,1920,1080,ball,854,576,895,615
VID_20180103_191511_0009 1501.jpg,1920,1080,ball,858,582,889,606
VID_20180103_191511_0009 1502.jpg,1920,1080,ball,859,583,892,610
VID_20180103_191511_0009 1503.jpg,1920,1080,ball,861,578,890,603
VID_20180103_191511_0009 1505.jpg,1920,1080,ball,856,578,882,602
VID_20180103_191511_0009 1506.jpg,1920,1080,ball,857,578,886,607
VID_20180103_191511_0009 1507.jpg,1920,1080,ball,849,581,879,608
VID_20180103_191511_0009 1510.jpg,1920,1080,ball,830,581,859,606
VID_20180103_191511_0009 1511.jpg,1920,1080,ball,823,581,856,611
VID_20180103_191511_0009 1513.jpg,1920,1080,ball,811,583,842,610
VID_20180103_191511_0009 1516.jpg,1920,1080,ball,810,582,843,613
VID_20180103_191511_0009 1517.jpg,1920,1080,ball,812,584,842,610
VID_20180103_191511_0009 1518.jpg,1920,1080,ball,812,583,842,607
VID_20180103_191511_0009 1519.jpg,1920,1080,ball,815,584,846,615
VID_20180103_191511_0009 1520.jpg,1920,1080,ball,817,583,844,611
VID_20180103_191511_0009 1521.jpg,1920,1080,ball,813,583,846,611
VID_20180103_191511_0009 1522.jpg,1920,1080,ball,816,583,849,612
VID_20180103_191511_0009 1523.jpg,1920,1080,ball,821,582,848,606
VID_20180103_191511_0009 1525.jpg,1920,1080,ball,817,579,847,611
VID_20180103_191511_0009 1526.jpg,1920,1080,ball,820,579,852,611
VID_20180103_191511_0009 1527.jpg,1920,1080,ball,822,580,847,603
VID_20180103_191511_0009 1528.jpg,1920,1080,ball,820,578,848,605
VID_20180103_191511_0009 1324.jpg,1920,1080,ball,904,544,937,569
